City_Name,Restaurant_Name,Request_Time_Local,Final_Delivery_Time_Local,Order_Status,Item_Name,Item_quantity,Customizations,Customization_Cost_Local,Special_Instructions,Item_Price,Order_Price,Currency
Portland,Wendy's  (232 Ne 82Nd Ave),2024-01-21T22:46:18.000Z,2024-01-21T23:15:02.000Z,completed,6 PC. Spicy Chicken Nuggets,1,Ghost Pepper Ranch Sauce,0.0,"",3.77,20.28,USD
Portland,Wendy's  (232 Ne 82Nd Ave),2024-01-21T22:46:18.000Z,2024-01-21T23:15:02.000Z,completed,Ghost Pepper Ranch Chicken Sandwich Combo,1,Large Combo,15.24,"",0.0,20.28,USD
Portland,Wendy's  (232 Ne 82Nd Ave),2024-01-21T22:46:18.000Z,2024-01-21T23:15:02.000Z,completed,Ghost Pepper Ranch Chicken Sandwich Combo,1,"Ghost Pepper Ranch Chicken Sandwich, Ghost Pepper Ranch Sauce, Spicy Chicken Breast, Large Pineapple Mango Lemonade, Salt, Ghost Pepper Crispy Onions, Large Natural-Cut Fries, Premium Bun, Tomato, Lettuce, Ghost Pepper American Cheese",0.0,"",0.0,20.28,USD
Portland,Jack in the Box (4242 Se 82Nd Ave),2024-01-20T20:10:47.000Z,2024-01-20T20:44:57.000Z,completed,Chicken Nuggets (8),1,"",,"",5.61,39.51,USD
Portland,Jack in the Box (4242 Se 82Nd Ave),2024-01-20T20:10:47.000Z,2024-01-20T20:44:57.000Z,completed,Large Chicken Fajita Pita Combo,1,"Large Fanta®, Extra Salsa, Large French Fry, No Lettuce, Easy Tomato",0.0,"",15.48,39.51,USD
Portland,Jack in the Box (4242 Se 82Nd Ave),2024-01-20T20:10:47.000Z,2024-01-20T20:44:57.000Z,completed,Large Chicken Fajita Pita Combo,1,Extra Grilled Onions,0.31,"",15.48,39.51,USD
Portland,Jack in the Box (4242 Se 82Nd Ave),2024-01-20T20:10:47.000Z,2024-01-20T20:44:57.000Z,completed,Spicy Grilled Jack Wrap,1,"Easy Pickles, No Shredded Lettuce, Easy Ranch Sauce",0.0,"",4.11,39.51,USD
Portland,Jack in the Box (4242 Se 82Nd Ave),2024-01-20T20:10:47.000Z,2024-01-20T20:44:57.000Z,completed,Chicken Nuggets (8),3,"",,"",16.83,39.51,USD
Portland,Jack in the Box (4242 Se 82Nd Ave),2024-01-20T20:10:47.000Z,2024-01-20T20:44:57.000Z,completed,Large Chicken Fajita Pita Combo,1,Extra Shredded Cheese,0.75,"",15.48,39.51,USD
Portland,Jack in the Box (4242 Se 82Nd Ave),2024-01-20T20:10:47.000Z,2024-01-20T20:44:57.000Z,completed,Spicy Grilled Jack Wrap,1,Extra Shredded Cheese,0.75,"",4.11,39.51,USD
Portland,Ishtar Gate (SE Foster),2024-01-20T00:32:55.000Z,2024-01-20T01:57:52.000Z,completed,Baklava,1,"",,"",3.0,22.84,USD
Portland,Ishtar Gate (SE Foster),2024-01-20T00:32:55.000Z,2024-01-20T01:57:52.000Z,completed,Chicken Shawarma Sandwich Combo (Saj bread),1,"",,"",16.99,22.84,USD
Portland,Ishtar Gate (SE Foster),2024-01-20T00:32:55.000Z,2024-01-20T01:57:52.000Z,completed,Side garlic sauce,1,"",,"",1.5,22.84,USD
Portland,Starbucks (4500 Ne Glisan St),2024-01-19T13:14:05.000Z,2024-01-19T14:49:56.000Z,canceled,Iced Passion Tango® Tea Lemonade,2,"Tall Iced Passion Tango® Tea Lemonade, Lemonade, Ice",0.0,"",9.5,0.0,USD
Portland,Starbucks (4500 Ne Glisan St),2024-01-19T13:14:05.000Z,2024-01-19T14:49:56.000Z,canceled,Plain Bagel,2,Warmed,0.0,"",7.1,0.0,USD
Portland,Starbucks (4500 Ne Glisan St),2024-01-19T13:14:05.000Z,2024-01-19T14:49:56.000Z,canceled,Plain Bagel,2,Plain Cream Cheese,1.15,"",7.1,0.0,USD
Portland,Victorico's Mexican Food (122nd Ave),2024-01-17T14:50:33.000Z,2024-01-17T15:49:48.000Z,completed,Chile Relleno Burrito,1,"Fajita Veggies, Jalapeños, No Lettuce, Grilled Chicken",,"",11.49,9.91,USD
Portland,Victorico's Mexican Food (122nd Ave),2024-01-17T14:50:33.000Z,2024-01-17T15:49:48.000Z,completed,Chile Relleno Burrito,1,Make It a Meal,2.5,"",11.49,9.91,USD
Portland,Victorico's Mexican Food (122nd Ave),2024-01-17T14:50:33.000Z,2024-01-17T15:49:48.000Z,completed,Chiles Toreados (2),1,"",,"",1.49,9.91,USD
Portland,Victorico's Mexican Food (122nd Ave),2024-01-17T14:50:33.000Z,2024-01-17T15:49:48.000Z,completed,Extra De Tortillas De Harina (2),1,"",,"",1.49,9.91,USD
Portland,Victorico's Mexican Food (122nd Ave),2024-01-17T14:50:33.000Z,2024-01-17T15:49:48.000Z,completed,ON SIDE Red Salsa 1oz,1,"",,"",0.5,9.91,USD
Portland,Victorico's Mexican Food (122nd Ave),2024-01-17T14:50:33.000Z,2024-01-17T15:49:48.000Z,completed,Chile Relleno Burrito,1,"Fajita Veggies, Jalapeños",0.99,"",11.49,9.91,USD
Portland,Victorico's Mexican Food (122nd Ave),2024-01-17T14:50:33.000Z,2024-01-17T15:49:48.000Z,completed,ON SIDE Green Salsa 1oz,1,"",,"",0.5,9.91,USD
Portland,Victorico's Mexican Food (122nd Ave),2024-01-17T14:50:33.000Z,2024-01-17T15:49:48.000Z,completed,Chile Relleno Burrito,1,No Lettuce,0.0,"",11.49,9.91,USD
Portland,Victorico's Mexican Food (122nd Ave),2024-01-17T14:50:33.000Z,2024-01-17T15:49:48.000Z,completed,Chile Relleno Burrito,1,Grilled Chicken,2.0,"",11.49,9.91,USD
Portland,Victorico's Mexican Food (122nd Ave),2024-01-17T14:50:33.000Z,2024-01-17T15:49:48.000Z,completed,Coca Cola Bottle,1,"",,"",4.49,9.91,USD
Portland,Flavours Of India,2024-01-16T14:39:44.000Z,2024-01-16T16:13:13.000Z,completed,Chicken Tandoori,1,"",,"",16.99,54.95,USD
Portland,Flavours Of India,2024-01-16T14:39:44.000Z,2024-01-16T16:13:13.000Z,completed,Vegetable Samosa (2-piece),1,"",,"",8.99,54.95,USD
Portland,Flavours Of India,2024-01-16T14:39:44.000Z,2024-01-16T16:13:13.000Z,completed,Chicken Biryani,1,"",,"",16.99,54.95,USD
Portland,Flavours Of India,2024-01-16T14:39:44.000Z,2024-01-16T16:13:13.000Z,completed,Paneer Kulcha,1,"",,"",7.99,54.95,USD
Portland,Indian Masala House,2024-01-16T14:17:21.000Z,2024-01-16T14:29:44.000Z,canceled,Smoked Murgh Tikka,2,"Regular, Hot",,"",32.9,0.0,USD
Portland,Indian Masala House,2024-01-16T14:17:21.000Z,2024-01-16T14:29:44.000Z,canceled,Veggie Samosa,1,2 Pieces,0.0,"",4.95,0.0,USD
Portland,Indian Masala House,2024-01-16T14:17:21.000Z,2024-01-16T14:29:44.000Z,canceled,Dal Tadka,1,"Large, Hot",,"",14.95,0.0,USD
Portland,Indian Masala House,2024-01-16T14:17:21.000Z,2024-01-16T14:29:44.000Z,canceled,Tandoori Roti,1,"",,"",3.95,0.0,USD
Portland,Subway (4328 SE 82nd Ave),2024-01-16T01:08:09.000Z,2024-01-16T01:08:33.000Z,canceled,Chocolate Chip,1,"",,"",1.09,0.0,USD
Portland,Subway (4328 SE 82nd Ave),2024-01-16T01:08:09.000Z,2024-01-16T01:08:33.000Z,canceled,Spicy Italian,1,"Artisan Italian, Monterey Cheddar, Pickles, Cucumbers, Italian Herbs & Cheese, Jalapeños, Tomatoes, Baja Chipotle, Roasted Garlic Aioli, Sweet Onion Teriyaki, Red Onions, Parmesan Cheese, Lettuce, Green Peppers",0.0,"",7.99,0.0,USD
Portland,Subway (4328 SE 82nd Ave),2024-01-16T01:08:09.000Z,2024-01-16T01:08:33.000Z,canceled,Spicy Italian,1,BelGioioso® Fresh Mozzarella,3.0,"",7.99,0.0,USD
Portland,Subway (4328 SE 82nd Ave),2024-01-16T01:08:09.000Z,2024-01-16T01:08:33.000Z,canceled,Spicy Italian,1,Footlong,4.0,"",7.99,0.0,USD
Portland,Burger King (10010 S. E. Stark Street),2024-01-14T20:05:07.000Z,2024-01-14T20:52:49.000Z,completed,8 Pc. Chicken Nuggets,1,Buffalo Sauce,0.0,"",3.11,23.04,USD
Portland,Burger King (10010 S. E. Stark Street),2024-01-14T20:05:07.000Z,2024-01-14T20:52:49.000Z,completed,Spicy BK Royal Crispy Wrap  Meal,1,Add Cheese,0.25,"",8.1,23.04,USD
Portland,Burger King (10010 S. E. Stark Street),2024-01-14T20:05:07.000Z,2024-01-14T20:52:49.000Z,completed,Spicy BK Royal Crispy Wrap  Meal,1,Large Spicy BK Royal Crispy Wrap  Meal,0.37,"",8.1,23.04,USD
Portland,Burger King (10010 S. E. Stark Street),2024-01-14T20:05:07.000Z,2024-01-14T20:52:49.000Z,completed,Spicy BK Royal Crispy Wrap  Meal,1,"Large Spicy BK Royal Crispy Wrap  Meal, Orange Fanta®, Add Cheese, French Fries",,"",8.1,23.04,USD
Portland,Burger King (10010 S. E. Stark Street),2024-01-14T20:05:07.000Z,2024-01-14T20:52:49.000Z,completed,Spicy BK Royal Crispy Wrap  Meal,1,"Coca-Cola®, Have-sies, No Lettuce, Add Onion",0.0,"",8.1,23.04,USD
Portland,Burgerville #4 - Montavilla/92nd & Glisan,2024-01-14T12:26:05.000Z,2024-01-14T13:46:00.000Z,completed,Blazin' Hot Pepper Grilled Chicken Sandwich,1,"Add Toppings, Customize It, Add Tillamook Cheddar, Add Cheese, Add Pickles, Add Grilled Red Onion, Add Chipotle Mayo, Add Sauce",,"",8.49,0.0,USD
Portland,Burgerville #4 - Montavilla/92nd & Glisan,2024-01-14T12:26:05.000Z,2024-01-14T13:46:00.000Z,completed,Blazin' Hot Pepper Grilled Chicken Sandwich,1,"Add Toppings, Customize It, Add Cheese, Add Chipotle Mayo, Add Grilled Red Onion, Add Pickles, Add Sauce",0.0,"",8.49,0.0,USD
Portland,Burgerville #4 - Montavilla/92nd & Glisan,2024-01-14T12:26:05.000Z,2024-01-14T13:46:00.000Z,completed,Lemonade - 22oz.,2,Straw,,"",5.98,0.0,USD
Portland,Burgerville #4 - Montavilla/92nd & Glisan,2024-01-14T12:26:05.000Z,2024-01-14T13:46:00.000Z,completed,Sweet & Spicy,1,"",,"",0.5,0.0,USD
Portland,Burgerville #4 - Montavilla/92nd & Glisan,2024-01-14T12:26:05.000Z,2024-01-14T13:46:00.000Z,completed,Truffle Parmesan Waffley Fries - Large,1,Chipotle Mayo,0.0,"",5.49,0.0,USD
Portland,Burgerville #4 - Montavilla/92nd & Glisan,2024-01-14T12:26:05.000Z,2024-01-14T13:46:00.000Z,completed,Blazin' Hot Pepper Grilled Chicken Sandwich,1,Add Tillamook Cheddar,1.0,"",8.49,0.0,USD
Portland,Chipotle Mexican Grill (3582 SE Powell),2024-01-13T12:53:51.000Z,2024-01-13T14:02:21.000Z,completed,Mexican Coca-Cola,1,"",,"",4.15,8.29,USD
Portland,Chipotle Mexican Grill (3582 SE Powell),2024-01-13T12:53:51.000Z,2024-01-13T14:02:21.000Z,completed,Burrito Bowl,1,"Sofritas, Black Beans, Tomatillo-Green Chili Salsa, Brown Rice, Tomatillo-Red Chili Salsa, Cheese, Fajita Veggies, Sour Cream",0.0,"",11.85,8.29,USD
Portland,Chipotle Mexican Grill (3582 SE Powell),2024-01-13T12:53:51.000Z,2024-01-13T14:02:21.000Z,completed,Burrito Bowl,1,Tortilla on the Side,0.65,"",11.85,8.29,USD
Portland,Smush Burger,2024-01-12T12:23:23.000Z,2024-01-12T13:07:16.000Z,completed,The Original Smushburger,1,Balsamic and Red wine Braised Mushrooms and Onions,1.5,"",10.99,22.46,USD
Portland,Smush Burger,2024-01-12T12:23:23.000Z,2024-01-12T13:07:16.000Z,completed,Fountain Drink 24oz,2,Coke,,"",8.0,22.46,USD
Portland,Smush Burger,2024-01-12T12:23:23.000Z,2024-01-12T13:07:16.000Z,completed,The Original Smushburger,1,"Mustard, Pickles, Onions, No Fries, Tomato, Chipotle Aioli, Grilled Jalapenos, House Ketchup, Balsamic and Red wine Braised Mushrooms and Onions, Mayo",,"",10.99,22.46,USD
Portland,Smush Burger,2024-01-12T12:23:23.000Z,2024-01-12T13:07:16.000Z,completed,The Original Smushburger,1,Grilled Jalapenos,0.5,"",10.99,22.46,USD
Portland,Smush Burger,2024-01-12T12:23:23.000Z,2024-01-12T13:07:16.000Z,completed,The Original Smushburger,1,"Pickles, Onions, No Fries, Chipotle Aioli, Tomato",0.0,"",10.99,22.46,USD
Portland,Smush Burger,2024-01-12T12:23:23.000Z,2024-01-12T13:07:16.000Z,completed,Waffle Fries,2,"",,"",11.98,22.46,USD
Portland,Salt & Pepper,2024-01-09T20:23:30.000Z,2024-01-09T21:07:59.000Z,completed,ALFAJORES,1,"",,"",5.0,38.4,USD
Portland,Salt & Pepper,2024-01-09T20:23:30.000Z,2024-01-09T21:07:59.000Z,completed,Arroz con pollo,1,"",,Extra spicy please,19.0,38.4,USD
Portland,Salt & Pepper,2024-01-09T20:23:30.000Z,2024-01-09T21:07:59.000Z,completed,Arroz con pollo,1,"",,Spicy,19.0,38.4,USD
Portland,Salt & Pepper,2024-01-09T20:23:30.000Z,2024-01-09T21:07:59.000Z,completed,Mexican Coke®,1,Regular,,"",4.0,38.4,USD
Portland,Panda Express (10090 S.e. Washington St. #120),2024-01-08T15:36:54.000Z,2024-01-08T16:28:27.000Z,completed,Cream Cheese Rangoon,1,Small,2.5,"",0.0,38.87,USD
Portland,Panda Express (10090 S.e. Washington St. #120),2024-01-08T15:36:54.000Z,2024-01-08T16:28:27.000Z,completed,Veggie Spring Roll,1,Small (2 pcs),0.0,"",0.0,38.87,USD
Portland,Panda Express (10090 S.e. Washington St. #120),2024-01-08T15:36:54.000Z,2024-01-08T16:28:27.000Z,completed,Bigger Plate,1,"Mushroom Chicken, The Original Orange Chicken, Kung Pao Chicken, Chow Mein, Fried Rice",0.0,"",14.9,38.87,USD
Portland,Panda Express (10090 S.e. Washington St. #120),2024-01-08T15:36:54.000Z,2024-01-08T16:28:27.000Z,completed,Bigger Plate,1,Chili Crisp Shrimp,1.9,"",14.9,38.87,USD
Portland,Panda Express (10090 S.e. Washington St. #120),2024-01-08T15:36:54.000Z,2024-01-08T16:28:27.000Z,completed,Cream Cheese Rangoon,1,Small (3 pcs),0.0,"",0.0,38.87,USD
Portland,Panda Express (10090 S.e. Washington St. #120),2024-01-08T15:36:54.000Z,2024-01-08T16:28:27.000Z,completed,Fanta Orange Mexico,1,12oz,0.0,"",3.9,38.87,USD
Portland,Panda Express (10090 S.e. Washington St. #120),2024-01-08T15:36:54.000Z,2024-01-08T16:28:27.000Z,completed,Veggie Spring Roll,1,Small,2.5,"",0.0,38.87,USD
Portland,Pastini (SE Division),2024-01-06T19:51:40.000Z,2024-01-06T20:21:53.000Z,completed,American Sodas,1,Sprite,0.0,"",3.5,39.33,USD
Portland,Pastini (SE Division),2024-01-06T19:51:40.000Z,2024-01-06T20:21:53.000Z,completed,Fusilli Alla Roma,1,Whole Wheat Spaghetti,0.0,"",20.0,39.33,USD
Portland,Pastini (SE Division),2024-01-06T19:51:40.000Z,2024-01-06T20:21:53.000Z,completed,Fusilli Alla Roma,1,Garlic Bread,2.5,"",20.0,39.33,USD
Portland,Fusion Curry Pizza,2024-01-05T20:20:50.000Z,2024-01-05T21:12:02.000Z,completed,Tandoori Paneer-Medium,1,"Tandoori Sauce, Green Chili, Regular Crust, Mozzarella",0.0,"",28.59,45.0,USD
Portland,Fusion Curry Pizza,2024-01-05T20:20:50.000Z,2024-01-05T21:12:02.000Z,completed,Traditional Wings-6 pc.,1,"Garlic Peri Peri, Mango Habenero, Achari Rub, Lemon Pepper",0.0,"",12.99,45.0,USD
Portland,Sunny & Fine's Breakfast Burritos (11475 SW Pacific Hwy),2024-01-05T11:29:06.000Z,2024-01-05T12:15:32.000Z,completed,Lemonade,1,"",,"",2.5,48.56,USD
Portland,Sunny & Fine's Breakfast Burritos (11475 SW Pacific Hwy),2024-01-05T11:29:06.000Z,2024-01-05T12:15:32.000Z,completed,Orange Juice,1,"",,"",3.6,48.56,USD
Portland,Sunny & Fine's Breakfast Burritos (11475 SW Pacific Hwy),2024-01-05T11:29:06.000Z,2024-01-05T12:15:32.000Z,completed,Fajita Veggie Breakfast Burrito,1,Pepper Jack Cheese,0.0,please add Jalapenos and Sriracha please,11.0,48.56,USD
Portland,Sunny & Fine's Breakfast Burritos (11475 SW Pacific Hwy),2024-01-05T11:29:06.000Z,2024-01-05T12:15:32.000Z,completed,Hash Browns,1,"",,"",3.99,48.56,USD
Portland,Sunny & Fine's Breakfast Burritos (11475 SW Pacific Hwy),2024-01-05T11:29:06.000Z,2024-01-05T12:15:32.000Z,completed,Tater Tots,1,"",,"",3.99,48.56,USD
Portland,Biryani Corner (Hillsboro),2023-12-31T14:15:48.000Z,2023-12-31T15:59:29.000Z,completed,Chettinad Chicken Fry,1,"",,"",17.55,84.52,USD
Portland,Biryani Corner (Hillsboro),2023-12-31T14:15:48.000Z,2023-12-31T15:59:29.000Z,completed,Roti,2,"",,"",3.25,84.52,USD
Portland,Biryani Corner (Hillsboro),2023-12-31T14:15:48.000Z,2023-12-31T15:59:29.000Z,completed,Tandoori Chicken,1,"",,"",20.15,84.52,USD
Portland,Biryani Corner (Hillsboro),2023-12-31T14:15:48.000Z,2023-12-31T15:59:29.000Z,completed,Vegetable Samosa (1 pc),2,"",,"",2.09,84.52,USD
Portland,Biryani Corner (Hillsboro),2023-12-31T14:15:48.000Z,2023-12-31T15:59:29.000Z,completed,Chicken Dum Biryani,1,"",,"",22.75,84.52,USD
Portland,Biryani Corner (Hillsboro),2023-12-31T14:15:48.000Z,2023-12-31T15:59:29.000Z,completed,Paratha,1,"",,"",3.9,84.52,USD
Portland,Subway (4328 SE 82nd Ave),2023-12-30T22:15:53.000Z,2023-12-30T22:50:59.000Z,completed,Double Chocolate,1,"",,"",1.09,0.0,USD
Portland,Subway (4328 SE 82nd Ave),2023-12-30T22:15:53.000Z,2023-12-30T22:50:59.000Z,completed,Raspberry Cheesecake,1,"",,"",1.09,0.0,USD
Portland,Subway (4328 SE 82nd Ave),2023-12-30T22:15:53.000Z,2023-12-30T22:50:59.000Z,completed,Veggie Patty,1,Footlong,4.0,"",9.39,0.0,USD
Portland,Subway (4328 SE 82nd Ave),2023-12-30T22:15:53.000Z,2023-12-30T22:50:59.000Z,completed,Veggie Patty,1,"Green Peppers, Creamy Sriracha, Monterey Cheddar, Spinach, Cucumbers, Pickles, Italian Herbs & Cheese, Pepper Jack, Tomatoes, Baja Chipotle, Jalapeños, Roasted Garlic Aioli, Salt, 6'', Hearty Multigrain, Red Onions, Lettuce, Black Pepper, Toasted",0.0,"",9.39,0.0,USD
Portland,Subway (4328 SE 82nd Ave),2023-12-30T22:15:53.000Z,2023-12-30T22:50:59.000Z,completed,Veggie Patty,1,Extra Cheese,0.8,"",9.39,0.0,USD
Portland,Subway (4328 SE 82nd Ave),2023-12-30T22:15:53.000Z,2023-12-30T22:50:59.000Z,completed,Veggie Patty,1,Extra Cheese,1.6,"",9.39,0.0,USD
Portland,Flavours Of India,2023-12-28T15:40:27.000Z,2023-12-28T16:38:41.000Z,completed,Sodas,1,"",,"",2.99,53.93,USD
Portland,Flavours Of India,2023-12-28T15:40:27.000Z,2023-12-28T16:38:41.000Z,completed,Tandoori Roti,1,"",,"",3.99,53.93,USD
Portland,Flavours Of India,2023-12-28T15:40:27.000Z,2023-12-28T16:38:41.000Z,completed,Chicken Kadai,1,"",,"",16.99,53.93,USD
Portland,Flavours Of India,2023-12-28T15:40:27.000Z,2023-12-28T16:38:41.000Z,completed,Chicken Tandoori,1,"",,"",16.99,53.93,USD
Portland,Flavours Of India,2023-12-28T15:40:27.000Z,2023-12-28T16:38:41.000Z,completed,Paratha,1,"",,"",4.99,53.93,USD
Portland,Next Level Clucker (SE Hawthorne),2023-12-27T15:33:34.000Z,2023-12-27T15:57:32.000Z,completed,Fire CluckWich*,2,"No PepperJack Sub Smoked Gouda, Single Crispy Chik'n Filet, No Organic Lettuce",0.0,"",12.6,23.04,USD
Portland,Next Level Clucker (SE Hawthorne),2023-12-27T15:33:34.000Z,2023-12-27T15:57:32.000Z,completed,Tater Tots*,1,Large Tots*,7.1,"",0.0,23.04,USD
Portland,McDonald's® (9100 SE POWELL BLVD),2023-12-26T23:13:48.000Z,2023-12-26T23:34:18.000Z,completed,Hot 'N Spicy McChicken®,1,American Cheese,1.29,"",3.26,9.9,USD
Portland,McDonald's® (9100 SE POWELL BLVD),2023-12-26T23:13:48.000Z,2023-12-26T23:34:18.000Z,completed,Spicy Buffalo,2,"",,"",0.25,9.9,USD
Portland,McDonald's® (9100 SE POWELL BLVD),2023-12-26T23:13:48.000Z,2023-12-26T23:34:18.000Z,completed,Hot 'N Spicy McChicken®,1,"Shredded Lettuce, Regular Bun, Mayonnaise, Hot 'N Spicy McChicken® Patty",0.0,"",3.26,9.9,USD
Portland,McDonald's® (9100 SE POWELL BLVD),2023-12-26T23:13:48.000Z,2023-12-26T23:34:18.000Z,completed,Big Mac Sauce Cup,1,"",,"",0.5,9.9,USD
Portland,McDonald's® (9100 SE POWELL BLVD),2023-12-26T23:13:48.000Z,2023-12-26T23:34:18.000Z,completed,Big Mac® Meal,1,"1/10 Lb Beef, Shredded Lettuce, Salt, Diced Onions, American Cheese, Ice, Large Fanta® Orange, Big Mac® Bun, Pickle, Mac Sauce",0.0,"",10.69,9.9,USD
Portland,McDonald's® (9100 SE POWELL BLVD),2023-12-26T23:13:48.000Z,2023-12-26T23:34:18.000Z,completed,Big Mac® Meal,1,Big Mac® Large Meal,1.0,"",10.69,9.9,USD
Portland,Mirisata,2023-12-25T12:23:33.000Z,2023-12-25T13:29:25.000Z,completed,Godamba Roti,1,"",,"",5.5,55.84,USD
Portland,Mirisata,2023-12-25T12:23:33.000Z,2023-12-25T13:29:25.000Z,completed,Hot Chili Pol Roti,1,"",,"",6.6,55.84,USD
Portland,Mirisata,2023-12-25T12:23:33.000Z,2023-12-25T13:29:25.000Z,completed,Parippu Vade,1,"",,"",8.8,55.84,USD
Portland,Mirisata,2023-12-25T12:23:33.000Z,2023-12-25T13:29:25.000Z,completed,Potato Curry,1,"",,"",6.6,55.84,USD
Portland,Mirisata,2023-12-25T12:23:33.000Z,2023-12-25T13:29:25.000Z,completed,Deviled Sauce,1,"",,"",2.2,55.84,USD
Portland,Mirisata,2023-12-25T12:23:33.000Z,2023-12-25T13:29:25.000Z,completed,Watalappan,1,"",,"",9.9,55.84,USD
Portland,Mirisata,2023-12-25T12:23:33.000Z,2023-12-25T13:29:25.000Z,completed,Chick'n Curry,1,"",,"",8.8,55.84,USD
Portland,Mirisata,2023-12-25T12:23:33.000Z,2023-12-25T13:29:25.000Z,completed,Dahl,1,"",,"",6.6,55.84,USD
Portland,Mirisata,2023-12-25T12:23:33.000Z,2023-12-25T13:29:25.000Z,completed,Sri Lankan Iced Coffee,1,"",,"",7.7,55.84,USD
Portland,185th & Indian,2023-12-24T18:59:29.000Z,2023-12-24T20:18:25.000Z,completed,Mixed Platter of all three-,1,"",,"",19.0,0.0,USD
Portland,185th & Indian,2023-12-24T18:59:29.000Z,2023-12-24T20:18:25.000Z,completed,Mughlai Paneer-,1,Medium,0.0,"",17.0,0.0,USD
Portland,185th & Indian,2023-12-24T18:59:29.000Z,2023-12-24T20:18:25.000Z,completed,Double Ka Meeta-,1,"",,"",5.0,0.0,USD
Portland,185th & Indian,2023-12-24T18:59:29.000Z,2023-12-24T20:18:25.000Z,completed,Samosa-,1,"",,"",7.0,0.0,USD
Portland,185th & Indian,2023-12-24T18:59:29.000Z,2023-12-24T20:18:25.000Z,completed,Tandoori Roti-,1,"",,"",4.0,0.0,USD
Portland,Next Level Burger (SE Hawthorne),2023-12-13T19:22:28.000Z,2023-12-13T20:02:56.000Z,completed,Chipotle Burger*,2,Add American Cheese*,1.65,"",14.25,28.37,USD
Portland,Next Level Burger (SE Hawthorne),2023-12-13T19:22:28.000Z,2023-12-13T20:02:56.000Z,completed,Tater Tots*,1,Large Tots,7.1,"",0.0,28.37,USD
Portland,Shake Shack (West End Portland),2023-12-10T20:50:09.000Z,2023-12-10T21:40:09.000Z,completed,Spicy ShackMeister,1,Double,,"",10.09,38.58,USD
Portland,Shake Shack (West End Portland),2023-12-10T20:50:09.000Z,2023-12-10T21:40:09.000Z,completed,Cherry Hibiscus Lemonade,1,Large,,"",4.59,38.58,USD
Portland,Shake Shack (West End Portland),2023-12-10T20:50:09.000Z,2023-12-10T21:40:09.000Z,completed,Cherry Hibiscus Lemonade,1,Large,1.0,"",4.59,38.58,USD
Portland,Shake Shack (West End Portland),2023-12-10T20:50:09.000Z,2023-12-10T21:40:09.000Z,completed,Spicy Fries with Ranch,1,"",,"",5.49,38.58,USD
Portland,Shake Shack (West End Portland),2023-12-10T20:50:09.000Z,2023-12-10T21:40:09.000Z,completed,Spicy ShackMeister,1,Double,2.3,"",10.09,38.58,USD
Portland,Indian Connection (Beaverton),2023-12-09T13:22:36.000Z,2023-12-09T14:42:37.000Z,completed,Chole Bhature,1,"",,"",9.99,108.76,USD
Portland,Indian Connection (Beaverton),2023-12-09T13:22:36.000Z,2023-12-09T14:42:37.000Z,completed,Gobi Paratha,1,"",,"",6.99,108.76,USD
Portland,Indian Connection (Beaverton),2023-12-09T13:22:36.000Z,2023-12-09T14:42:37.000Z,completed,Kadai Paneer,1,"",,"",12.99,108.76,USD
Portland,Indian Connection (Beaverton),2023-12-09T13:22:36.000Z,2023-12-09T14:42:37.000Z,completed,Paneer Paratha,1,"",,"",7.99,108.76,USD
Portland,Indian Connection (Beaverton),2023-12-09T13:22:36.000Z,2023-12-09T14:42:37.000Z,completed,Coke,1,"",,"",1.99,108.76,USD
Portland,Indian Connection (Beaverton),2023-12-09T13:22:36.000Z,2023-12-09T14:42:37.000Z,completed,Dal Tadka,1,"",,"",12.99,108.76,USD
Portland,Indian Connection (Beaverton),2023-12-09T13:22:36.000Z,2023-12-09T14:42:37.000Z,completed,Gulaab Jamun,1,"",,"",1.99,108.76,USD
Portland,Indian Connection (Beaverton),2023-12-09T13:22:36.000Z,2023-12-09T14:42:37.000Z,completed,Gulaab Jamun,2,"",,"",1.99,108.76,USD
Portland,Indian Connection (Beaverton),2023-12-09T13:22:36.000Z,2023-12-09T14:42:37.000Z,completed,Vegetable Fried Rice,1,"",,"",12.99,108.76,USD
Portland,Indian Connection (Beaverton),2023-12-09T13:22:36.000Z,2023-12-09T14:42:37.000Z,completed,Wada Pao,1,"",,"",6.49,108.76,USD
Portland,Indian Connection (Beaverton),2023-12-09T13:22:36.000Z,2023-12-09T14:42:37.000Z,completed,Mix Veg Manchurian,1,"",,"",12.99,108.76,USD
Portland,Indian Connection (Beaverton),2023-12-09T13:22:36.000Z,2023-12-09T14:42:37.000Z,completed,Samosa,2,"",,"",1.69,108.76,USD
Portland,Indian Connection (Beaverton),2023-12-09T13:22:36.000Z,2023-12-09T14:42:37.000Z,completed,Samosa Chaat,1,"",,"",7.99,108.76,USD
Portland,Mirisata,2023-12-08T20:37:32.000Z,2023-12-08T21:27:18.000Z,completed,Hot Chili Pol Roti Meal,1,"Medium, Select Seeni Sambal, Add Chick'n Curry",,"",19.8,57.4,USD
Portland,Mirisata,2023-12-08T20:37:32.000Z,2023-12-08T21:27:18.000Z,completed,Parippu Vade,1,"",,"",8.8,57.4,USD
Portland,Mirisata,2023-12-08T20:37:32.000Z,2023-12-08T21:27:18.000Z,completed,Vegetable Roti Meal,1,"Select Seeni Sambal, Select Medium",0.0,"",19.8,57.4,USD
